announcement_id,event_date,event_type,bond_name,issuer_code,issuer_name,title,url,search_keys
1210103494,2021-05-27,down_reset_rejected,傲农转债,603363,傲农生物,福建傲农生物科技集团股份有限公司关于不向下修正“傲农转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-05-27/1210103494.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1210120885,2021-05-29,down_reset_proposed,晶科转债,601778,晶科科技,关于董事会提议向下修正“晶科转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-05-29/1210120885.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210198886,2021-06-09,down_reset_approved,高澜转债,300499,高澜<em>股</em>份,关于向下修正“高澜转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-06-09/1210198886.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210199560,2021-06-09,down_reset_proposed,,002542,中化岩土,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-06-09/1210199560.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210224221,2021-06-12,down_reset_rejected,杭叉转债,603298,杭叉集团,杭叉集团：关于不向下修正“杭叉转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-06-12/1210224221.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1210224230,2021-06-12,down_reset_rejected,柳药转债,603368,柳药<em>股</em>份,广西柳州医药股份有限公司关于不向下修正“柳药转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-06-12/1210224230.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1210292478,2021-06-19,down_reset_approved,晶科转债,601778,晶科科技,关于向下修正“晶科转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-06-19/1210292478.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210340874,2021-06-26,down_reset_approved,,002542,中化岩土,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-06-26/1210340874.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210528051,2021-07-21,down_reset_proposed,,601860,紫金银行,江苏紫金农村商业银行股份有限公司董事会关于建议向下修正可转换公司债转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-07-21/1210528051.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210613282,2021-07-31,down_reset_proposed,搜特转债,002503,搜于特,关于董事会提议向下修正搜特转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-07-31/1210613282.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210639275,2021-08-03,down_reset_rejected,江山转债,603208,江山欧派,江山欧派关于不向下修正“江山转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-03/1210639275.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1210701053,2021-08-09,down_reset_approved,紫银转债,601860,紫金银行,江苏紫金农村商业银行股份有限公司关于向下修正紫银转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-09/1210701053.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210716822,2021-08-11,down_reset_rejected,好客转债,603898,好莱客,广州好莱客创意家居股份有限公司关于不向下修正“好客转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-11/1210716822.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1210726126,2021-08-12,down_reset_proposed,,600926,杭州银行,杭州银行董事会关于建议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-12/1210726126.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210747820,2021-08-14,down_reset_rejected,起步转债,603557,ST起步,ST起步：关于不向下修正“起步转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-14/1210747820.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1210760456,2021-08-17,down_reset_approved,搜特转债,002503,搜于特,关于向下修正搜特转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-17/1210760456.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210855983,2021-08-26,down_reset_proposed,,002734,利民<em>股</em>份,公司关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-26/1210855983.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210902831,2021-08-28,down_reset_approved,杭银转债,600926,杭州银行,杭州银行关于向下修正“杭银转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-28/1210902831.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1210927648,2021-08-31,down_reset_rejected,康隆转债,603665,康隆达,康隆达关于不向下修正“康隆转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-08-31/1210927648.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1210977544,2021-09-07,down_reset_approved,,002734,利民<em>股</em>份,公司关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-09-07/1210977544.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211045191,2021-09-14,down_reset_rejected,柳药转债,603368,柳药<em>股</em>份,广西柳州医药股份有限公司关于不向下修正“柳药转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-09-14/1211045191.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211064691,2021-09-16,down_reset_rejected,杭叉转债,603298,杭叉集团,杭叉集团：关于不向下修正“杭叉转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-09-16/1211064691.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211129323,2021-09-23,down_reset_proposed,,300709,精研科技,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-09-23/1211129323.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211218467,2021-10-09,down_reset_approved,精研转债,300709,精研科技,关于向下修正精研转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-10-09/1211218467.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211315813,2021-10-19,down_reset_rejected,绿茵转债,002887,绿茵生态,关于不向下修正绿茵转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-10-19/1211315813.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211490527,2021-11-05,down_reset_rejected,威派转债,603956,威派格,威派格关于不向下修正“威派转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-11-05/1211490527.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211574140,2021-11-13,down_reset_rejected,起步转债,603557,ST起步,ST起步：关于不向下修正“起步转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-11-13/1211574140.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211581059,2021-11-15,down_reset_proposed,,002717,岭南<em>股</em>份,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-11-15/1211581059.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211588243,2021-11-16,down_reset_proposed,淳中转债,603516,淳中科技,北京淳中科技股份有限公司关于董事会提议向下修正“淳中转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-11-16/1211588243.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211624080,2021-11-19,down_reset_proposed,吉视转债,601929,吉视传媒,吉视传媒股份有限公司关于董事会提议向下修正“吉视转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-11-19/1211624080.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211710354,2021-11-27,down_reset_proposed,,000070,特发信息,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-11-27/1211710354.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211744098,2021-12-01,down_reset_rejected,江山转债,603208,江山欧派,江山欧派关于不向下修正“江山转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-01/1211744098.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211746153,2021-12-01,down_reset_approved,,002717,岭南<em>股</em>份,关于向下修正可转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-01/1211746153.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211777656,2021-12-03,down_reset_rejected,好客转债,603898,好莱客,广州好莱客创意家居股份有限公司关于不向下修正“好客转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-03/1211777656.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211779674,2021-12-03,down_reset_approved,淳中转债,603516,淳中科技,北京淳中科技股份有限公司关于向下修正“淳中转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-03/1211779674.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211790103,2021-12-04,down_reset_proposed,,000902,新洋丰,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-04/1211790103.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211820967,2021-12-07,down_reset_approved,吉视转债,601929,吉视传媒,吉视传媒股份有限公司关于向下修正“吉视转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-07/1211820967.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211896036,2021-12-14,down_reset_approved,,000070,特发信息,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-14/1211896036.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211896237,2021-12-14,down_reset_proposed,,300601,康泰生物,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-14/1211896237.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1211921463,2021-12-16,down_reset_rejected,杭叉转债,603298,杭叉集团,杭叉集团：关于不向下修正“杭叉转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-16/1211921463.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1211971449,2021-12-21,down_reset_approved,,000902,新洋丰,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-21/1211971449.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212062711,2021-12-30,down_reset_approved,,300601,康泰生物,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2021-12-30/1212062711.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212121069,2022-01-08,down_reset_proposed,,002965,祥鑫科技,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-01-08/1212121069.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212240430,2022-01-21,down_reset_proposed,,300482,万孚生物,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-01-21/1212240430.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212263716,2022-01-25,down_reset_approved,,002965,祥鑫科技,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-01-25/1212263716.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212338825,2022-02-10,down_reset_approved,,300482,万孚生物,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-02-10/1212338825.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212367012,2022-02-16,down_reset_rejected,起步转债,603557,ST起步,ST起步：关于不向下修正“起步转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-02-16/1212367012.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212384994,2022-02-17,down_reset_proposed,,002823,凯中精密,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-02-17/1212384994.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212430498,2022-02-23,down_reset_proposed,,300863,卡倍亿,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-02-23/1212430498.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212519449,2022-03-08,down_reset_rejected,威派转债,603956,威派格,威派格关于不向下修正“威派转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-08/1212519449.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212522719,2022-03-08,down_reset_approved,,002823,凯中精密,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-08/1212522719.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212541517,2022-03-10,down_reset_approved,,300863,卡倍亿,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-10/1212541517.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212565729,2022-03-15,down_reset_rejected,柳药转债,603368,柳药<em>股</em>份,广西柳州医药股份有限公司关于不向下修正“柳药转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-15/1212565729.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212579079,2022-03-16,down_reset_rejected,杭叉转债,603298,杭叉集团,杭叉集团：关于不向下修正“杭叉转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-16/1212579079.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212606285,2022-03-18,down_reset_rejected,元力转债,300174,元力<em>股</em>份,关于不向下修正元力转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-18/1212606285.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212649284,2022-03-24,down_reset_rejected,好客转债,603898,好莱客,广州好莱客创意家居股份有限公司关于不向下修正“好客转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-24/1212649284.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212667487,2022-03-25,down_reset_rejected,沪工转债,603131,上海沪工,关于不向下修正“沪工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-25/1212667487.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212685759,2022-03-26,down_reset_rejected,鹤21转债,603733,仙鹤<em>股</em>份,仙鹤股份关于不向下修正“鹤21转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-26/1212685759.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212727160,2022-03-30,down_reset_proposed,,603212,赛伍技术,赛伍技术关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-03-30/1212727160.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212836429,2022-04-08,down_reset_rejected,昌红转债,300151,昌红科技,关于不向下修正昌红转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-08/1212836429.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1212979544,2022-04-20,down_reset_proposed,,002376,新北洋,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-20/1212979544.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212996282,2022-04-21,down_reset_approved,赛伍转债,603212,赛伍技术,赛伍技术关于向下修正“赛伍转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-21/1212996282.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1212999381,2022-04-21,down_reset_proposed,,002157,正邦科技,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-21/1212999381.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213050526,2022-04-23,down_reset_proposed,贵燃转债,600903,贵州燃气,贵州燃气集团股份有限公司关于董事会提议向下修正“贵燃转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-23/1213050526.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213160440,2022-04-28,down_reset_rejected,晨丰转债,603685,晨丰科技,晨丰科技关于不向下修正“晨丰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-28/1213160440.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213164069,2022-04-28,down_reset_rejected,惠城转债,300779,惠城环保,关于不向下修正惠城转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-28/1213164069.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213166210,2022-04-28,down_reset_rejected,金博转债,688598,金博<em>股</em>份,金博股份关于不向下修正“金博转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-28/1213166210.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213167980,2022-04-28,down_reset_proposed,天路转债,600326,西藏天路,西藏天路关于董事会提议向下修正“天路转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-28/1213167980.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213216146,2022-04-28,down_reset_proposed,,300335,迪森<em>股</em>份,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-28/1213216146.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213206335,2022-04-29,down_reset_proposed,博世转债,300422,博世科,关于董事会提议向下修正博世转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-29/1213206335.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213212231,2022-04-29,down_reset_rejected,绿茵转债,002887,绿茵生态,关于不向下修正绿茵转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-04-29/1213212231.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213282778,2022-05-06,down_reset_rejected,华友转债,603799,华友钴业,华友钴业关于不向下修正“华友转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-06/1213282778.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213287929,2022-05-07,down_reset_rejected,兴森转债,002436,兴森科技,关于不向下修正兴森转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-07/1213287929.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213291992,2022-05-09,down_reset_proposed,,002707,众信旅游,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-09/1213291992.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213292197,2022-05-09,down_reset_rejected,天奈转债,688116,天奈科技,天奈科技关于不向下修正“天奈转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-09/1213292197.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213298842,2022-05-10,down_reset_rejected,嘉澳转债,603822,嘉澳环保,关于不向下修正“嘉澳转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-10/1213298842.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213321694,2022-05-12,down_reset_rejected,鹤21转债,603733,仙鹤<em>股</em>份,仙鹤股份关于不向下修正“鹤21转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-12/1213321694.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213335834,2022-05-12,down_reset_rejected,宏丰转债,300283,温州宏丰,关于不向下修正宏丰转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-12/1213335834.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213355905,2022-05-14,down_reset_proposed,,603185,上机数控,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-14/1213355905.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213357587,2022-05-14,down_reset_approved,贵燃转债,600903,贵州燃气,贵州燃气集团股份有限公司关于向下修正“贵燃转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-14/1213357587.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213357783,2022-05-16,down_reset_approved,,002376,新北洋,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-16/1213357783.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213367538,2022-05-17,down_reset_rejected,起步转债,603557,ST起步,ST起步：关于不向下修正“起步转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-17/1213367538.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213367700,2022-05-17,down_reset_rejected,联得转债,300545,联得装备,关于不向下修正“联得转债“转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-17/1213367700.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213384080,2022-05-17,down_reset_rejected,聚飞转债,300303,聚飞光电,关于不向下修正聚飞转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-17/1213384080.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213385204,2022-05-17,down_reset_approved,,300335,迪森<em>股</em>份,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-17/1213385204.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213380793,2022-05-18,down_reset_rejected,景20转债,603228,景旺电子,景旺电子关于董事会决定不向下修正“景20转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-18/1213380793.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213396543,2022-05-18,down_reset_proposed,锦鸡转债,300798,锦鸡<em>股</em>份,关于提议向下修正锦鸡转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-18/1213396543.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213400862,2022-05-18,down_reset_rejected,普利转债,300630,普利制药,关于不向下修正普利转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-18/1213400862.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213397848,2022-05-19,down_reset_proposed,,688001,华兴源创,华兴源创：关于董事会提议向下修正可转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-19/1213397848.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213417440,2022-05-19,down_reset_approved,博世转债,300422,博世科,关于向下修正博世转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-19/1213417440.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213414033,2022-05-20,down_reset_rejected,特纸转债,605007,五洲特纸,五洲特种纸业集团股份有限公司关于不向下修正“特纸转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-20/1213414033.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213432502,2022-05-21,down_reset_rejected,双箭转债,002381,双箭<em>股</em>份,关于不向下修正双箭转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-21/1213432502.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213439088,2022-05-21,down_reset_approved,,002157,正邦科技,关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-21/1213439088.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213481700,2022-05-25,down_reset_approved,众信转债,002707,众信旅游,关于向下修正众信转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-25/1213481700.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213497696,2022-05-26,down_reset_proposed,,002287,奇正藏药,关于董事会提议向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-26/1213497696.PDF,下修 转股价; 下修 转股价格; 向下修正 转股价; 向下修正 转股价格
1213498131,2022-05-26,down_reset_rejected,嘉美转债,002969,嘉美包装,关于不向下修正嘉美转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-26/1213498131.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
1213549955,2022-05-30,down_reset_rejected,胜蓝转债,300843,胜蓝<em>股</em>份,关于不向下修正胜蓝转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2022-05-30/1213549955.PDF,下修 转股价; 下修 转股价格; 不向下修正 转股价; 不向下修正 转股价格; 向下修正 转股价; 向下修正 转股价格
